MPCP	0	1	1	0.414000 ms
MPCP	0	1	1	0.038000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.025000 ms
MPCP	0	1	1	0.025000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.026000 ms
MPCP	0	1	1	0.032000 ms
MPCP	0	1	1	0.026000 ms
MPCP	0	1	1	0.029000 ms
MPCP	0	1	1	0.033000 ms
MPCP	0	1	1	0.066000 ms
MPCP	0	1	1	0.024000 ms
MPCP	0	1	1	0.025000 ms
MPCP	0	1	1	0.047000 ms
MPCP	0	1	1	0.035000 ms
MPCP	0	1	1	0.025000 ms
MPCP	0	1	1	0.020000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.020000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.031000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.020000 ms
MPCP	0	1	1	0.036000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.017000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.051000 ms
MPCP	0	1	1	0.020000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.020000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.051000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.017000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.020000 ms
MPCP	0	1	1	0.020000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.020000 ms
MPCP	0	1	1	0.026000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.017000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.026000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.027000 ms
MPCP	0	1	1	0.021000 ms
MPCP	0	1	1	0.020000 ms
MPCP	0	1	1	0.027000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.026000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.020000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.017000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.017000 ms
MPCP	0	1	1	0.017000 ms
MPCP	0	1	1	0.017000 ms
MPCP	0	1	1	0.023000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.015000 ms
