MPCP	0	1	1	0.117000 ms
MPCP	0	1	1	0.036000 ms
MPCP	0	1	1	0.026000 ms
MPCP	0	1	1	0.025000 ms
MPCP	0	1	1	0.025000 ms
MPCP	0	1	1	0.037000 ms
MPCP	0	1	1	0.025000 ms
MPCP	0	1	1	0.026000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.054000 ms
MPCP	0	1	1	0.027000 ms
MPCP	0	1	1	0.024000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.026000 ms
MPCP	0	1	1	0.026000 ms
MPCP	0	1	1	0.025000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.031000 ms
MPCP	0	1	1	0.026000 ms
MPCP	0	1	1	0.026000 ms
MPCP	0	1	1	0.026000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.020000 ms
MPCP	0	1	1	0.020000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.030000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.031000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.035000 ms
MPCP	0	1	1	0.022000 ms
MPCP	0	1	1	0.022000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.020000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.026000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.020000 ms
MPCP	0	1	1	0.090000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.021000 ms
MPCP	0	1	1	0.020000 ms
MPCP	0	1	1	0.034000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.024000 ms
MPCP	0	1	1	0.030000 ms
MPCP	0	1	1	0.020000 ms
MPCP	0	1	1	0.023000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.027000 ms
MPCP	0	1	1	0.020000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.021000 ms
MPCP	0	1	1	0.026000 ms
MPCP	0	1	1	0.022000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.017000 ms
MPCP	0	1	1	0.025000 ms
MPCP	0	1	1	0.017000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.045000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.017000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.022000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.020000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.020000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.021000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.021000 ms
MPCP	0	1	1	0.021000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.034000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.020000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.017000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.013000 ms
MPCP	0	1	1	0.020000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.030000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.017000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.017000 ms
MPCP	0	1	1	0.017000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.022000 ms
MPCP	0	1	1	0.020000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.017000 ms
MPCP	0	1	1	0.022000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.040000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.023000 ms
MPCP	0.1	1	1	0.017000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.016000 ms
MPCP	0.1	1	1	0.051000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.019000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.014000 ms
MPCP	0.1	1	1	0.016000 ms
MPCP	0.1	1	1	0.017000 ms
MPCP	0.1	1	1	0.018000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.016000 ms
MPCP	0.1	1	1	0.014000 ms
MPCP	0.1	1	1	0.026000 ms
MPCP	0.1	1	1	0.015000 ms
