MPCP	0	1	1	0.506000 ms
MPCP	0	1	1	0.037000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.066000 ms
MPCP	0	1	1	0.027000 ms
MPCP	0	1	1	0.030000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.029000 ms
MPCP	0	1	1	0.029000 ms
MPCP	0	1	1	0.056000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.027000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.027000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.027000 ms
MPCP	0	1	1	0.027000 ms
MPCP	0	1	1	0.029000 ms
MPCP	0	1	1	0.030000 ms
MPCP	0	1	1	0.029000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.061000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.029000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.020000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.020000 ms
MPCP	0	1	1	0.027000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.017000 ms
MPCP	0	1	1	0.017000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.021000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.026000 ms
MPCP	0	1	1	0.022000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.027000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.021000 ms
MPCP	0	1	1	0.027000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.023000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.029000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.027000 ms
MPCP	0	1	1	0.022000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.032000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.017000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.030000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.021000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.031000 ms
MPCP	0	1	1	0.031000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.022000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.019000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.017000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.027000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.042000 ms
MPCP	0	1	1	0.022000 ms
MPCP	0	1	1	0.029000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.059000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.022000 ms
MPCP	0	1	1	0.055000 ms
MPCP	0	1	1	0.027000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.027000 ms
MPCP	0	1	1	0.027000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.024000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.029000 ms
MPCP	0	1	1	0.027000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.029000 ms
MPCP	0	1	1	0.027000 ms
MPCP	0	1	1	0.017000 ms
MPCP	0	1	1	0.027000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.027000 ms
MPCP	0	1	1	0.030000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.027000 ms
MPCP	0	1	1	0.027000 ms
MPCP	0	1	1	0.016000 ms
MPCP	0	1	1	0.014000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0	1	1	0.018000 ms
MPCP	0	1	1	0.028000 ms
MPCP	0	1	1	0.015000 ms
MPCP	0.1	1	1	0.027000 ms
MPCP	0.1	1	1	0.028000 ms
MPCP	0.1	1	1	0.0180003 ms
MPCP	0.1	1	1	0.029000 ms
MPCP	0.1	1	1	0.029000 ms
MPCP	0.1	1	1	0.017000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.028000 ms
MPCP	0.1	1	1	0.027000 ms
MPCP	0.1	1	1	0.028000 ms
MPCP	0.1	1	1	0.029000 ms
MPCP	0.1	1	1	0.021000 ms
MPCP	0.1	1	1	0.027000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.014000 ms
MPCP	0.1	1	1	0.029000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.028000 ms
MPCP	0.1	1	1	0.028000 ms
MPCP	0.1	1	1	0.027000 ms
MPCP	0.1	1	1	0.027000 ms
MPCP	0.1	1	1	0.028000 ms
MPCP	0.1	1	1	0.027000 ms
MPCP	0.1	1	1	0.028000 ms
MPCP	0.1	1	1	0.027000 ms
MPCP	0.1	1	1	0.027000 ms
MPCP	0.1	1	1	0.016000 ms
MPCP	0.1	1	1	0.016000 ms
MPCP	0.1	1	1	0.028000 ms
MPCP	0.1	1	1	0.016000 ms
MPCP	0.1	1	1	0.014000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.014000 ms
MPCP	0.1	1	1	0.021000 ms
MPCP	0.1	1	1	0.028000 ms
MPCP	0.1	1	1	0.034000 ms
MPCP	0.1	1	1	0.063000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.021000 ms
MPCP	0.1	1	1	0.016000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.027000 ms
MPCP	0.1	1	1	0.016000 ms
MPCP	0.1	1	1	0.028000 ms
MPCP	0.1	1	1	0.029000 ms
MPCP	0.1	1	1	0.027000 ms
MPCP	0.1	1	1	0.028000 ms
MPCP	0.1	1	1	0.028000 ms
MPCP	0.1	1	1	0.016000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.027000 ms
MPCP	0.1	1	1	0.016000 ms
MPCP	0.1	1	1	0.016000 ms
MPCP	0.1	1	1	0.027000 ms
MPCP	0.1	1	1	0.017000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.027000 ms
MPCP	0.1	1	1	0.018000 ms
MPCP	0.1	1	1	0.016000 ms
MPCP	0.1	1	1	0.026000 ms
MPCP	0.1	1	1	0.021000 ms
MPCP	0.1	1	1	0.016000 ms
MPCP	0.1	1	1	0.016000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.027000 ms
MPCP	0.1	1	1	0.027000 ms
MPCP	0.1	1	1	0.021000 ms
MPCP	0.1	1	1	0.014000 ms
MPCP	0.1	1	1	0.028000 ms
MPCP	0.1	1	1	0.016000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.057000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.025000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.017000 ms
MPCP	0.1	1	1	0.022000 ms
MPCP	0.1	1	1	0.016000 ms
MPCP	0.1	1	1	0.063000 ms
MPCP	0.1	1	1	0.022000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.028000 ms
MPCP	0.1	1	1	0.021000 ms
MPCP	0.1	1	1	0.016000 ms
MPCP	0.1	1	1	0.017000 ms
MPCP	0.1	1	1	0.062000 ms
MPCP	0.1	1	1	0.021000 ms
MPCP	0.1	1	1	0.027000 ms
MPCP	0.1	1	1	0.026000 ms
MPCP	0.1	1	1	0.014000 ms
MPCP	0.1	1	1	0.016000 ms
MPCP	0.1	1	1	0.028000 ms
MPCP	0.1	1	1	0.021000 ms
MPCP	0.1	1	1	0.029000 ms
MPCP	0.1	1	1	0.021000 ms
MPCP	0.1	1	1	0.028000 ms
MPCP	0.1	1	1	0.021000 ms
MPCP	0.1	1	1	0.028000 ms
MPCP	0.1	1	1	0.021000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.017000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.021000 ms
MPCP	0.1	1	1	0.009000 ms
MPCP	0.1	1	1	0.014000 ms
MPCP	0.1	1	1	0.016000 ms
MPCP	0.1	1	1	0.015000 ms
MPCP	0.1	1	1	0.016000 ms
MPCP	0.1	1	1	0.027000 ms
MPCP	0.1	1	1	0.021000 ms
MPCP	0.1	1	1	0.023000 ms
MPCP	0.1	1	1	0.010000 ms
MPCP	0.1	1	1	0.021000 ms
MPCP	0.1	1	1	0.050000 ms
